time,amplitude
14.7325,-0.209
14.7425,2.881
14.7525,0.209
14.7625,-1.773
14.7725,-2.959
14.7825,2.775
14.7925,-3.594
14.8025,-0.038
14.8125,-1.247
14.8225,0.554
14.8325,-1.441
14.8425,-1.516
14.8525,2.011
14.8625,5.386
14.8725,-3.968
14.8825,-2.204
14.8925,-4.956
14.9025,-2.967
14.9125,-1.081
14.9225,-2.206
14.9325,5.496
14.9425,0.443
14.9525,0.604
14.9625,4.746
14.9725,-3.311
14.9825,-1.326
14.9925,-0.552
15.0025,2.597
15.0125,3.169
15.0225,8.240
15.0325,5.886
15.0425,10.587
15.0525,12.942
15.0625,13.904
15.0725,19.135
15.0825,25.801
15.0925,23.116
15.1025,30.595
15.1125,33.386
15.1225,33.143
15.1325,35.237
15.1425,34.536
15.1525,40.993
15.1625,43.499
15.1725,38.367
15.1825,43.859
15.1925,45.419
15.2025,44.666
15.2125,46.879
15.2225,51.295
15.2325,42.295
15.2425,40.774
15.2525,50.049
15.2625,45.880
15.2725,42.227
15.2825,47.440
15.2925,45.756
15.3026,39.682
15.3126,42.340
15.3226,43.461
15.3326,38.710
15.3426,37.768
15.3526,35.087
15.3626,37.291
15.3726,29.542
15.3826,32.597
15.3926,26.332
15.4026,21.022
15.4126,23.478
15.4226,24.392
15.4326,19.011
15.4426,15.550
15.4526,13.515
15.4626,12.931
15.4726,7.332
15.4826,4.097
15.4926,1.115
15.5026,-0.454
15.5126,-2.462
15.5226,-7.836
15.5326,-0.291
15.5426,-13.170
15.5526,-14.687
15.5626,-17.076
15.5726,-21.830
15.5826,-18.086
15.5926,-24.028
15.6026,-22.426
15.6126,-27.624
15.6226,-26.401
15.6326,-30.212
15.6426,-29.775
15.6526,-37.831
15.6626,-36.533
15.6726,-32.048
15.6826,-33.859
15.6926,-38.640
15.7026,-37.420
15.7126,-38.098
15.7226,-37.437
15.7326,-41.984
15.7426,-40.249
15.7526,-40.366
15.7626,-38.394
15.7726,-41.752
15.7826,-39.237
15.7926,-36.239
15.8026,-33.033
15.8126,-40.054
15.8226,-30.885
15.8326,-34.247
15.8426,-31.067
15.8526,-32.501
15.8626,-32.991
15.8726,-28.146
15.8826,-28.672
15.8926,-22.242
15.9027,-21.825
15.9127,-17.282
15.9227,-17.992
15.9327,-10.969
15.9427,-13.405
15.9527,-9.140
15.9627,-11.190
15.9727,-8.046
15.9827,-0.929
15.9927,-2.342
16.0027,3.177
16.0127,2.566
16.0227,7.194
16.0327,4.787
16.0427,12.890
16.0527,11.824
16.0627,17.312
16.0727,17.749
16.0827,20.508
16.0927,16.425
16.1027,23.046
16.1127,21.740
16.1227,30.718
16.1327,25.929
16.1427,30.207
16.1527,33.065
16.1627,26.763
16.1727,29.844
16.1827,28.992
16.1927,32.578
16.2027,36.335
16.2127,33.049
16.2227,33.520
16.2327,38.772
16.2427,37.670
16.2527,36.834
16.2627,31.609
16.2727,33.539
16.2827,30.528
16.2927,29.720
16.3027,34.999
16.3127,29.797
16.3227,30.144
16.3327,34.288
16.3427,32.368
16.3527,27.182
16.3627,26.495
16.3727,21.031
16.3827,24.928
16.3927,21.892
16.4027,16.563
16.4127,17.183
16.4227,14.533
16.4327,17.396
16.4427,15.630
16.4527,8.048
16.4627,4.963
16.4727,7.809
16.4827,5.496
16.4927,3.098
16.5028,-3.570
16.5128,0.857
16.5228,-7.120
16.5328,-11.903
16.5428,-4.258
16.5528,-11.950
16.5628,-15.098
16.5728,-14.609
16.5828,-13.000
16.5928,-16.466
16.6028,-15.567
16.6128,-22.709
16.6228,-19.635
16.6328,-19.543
16.6428,-25.289
16.6528,-26.778
16.6628,-27.906
16.6728,-21.875
16.6828,-30.163
16.6928,-27.925
16.7028,-30.733
16.7128,-27.019
16.7228,-29.050
16.7328,-28.504
16.7428,-28.870
16.7528,-28.633
16.7628,-31.040
16.7728,-25.823
16.7828,-28.736
16.7928,-32.229
16.8028,-26.853
16.8128,-22.255
16.8228,-24.180
16.8328,-24.778
16.8428,-21.404
16.8528,-19.057
16.8628,-19.975
16.8728,-15.895
16.8828,-21.896
16.8928,-19.541
16.9028,-13.058
16.9128,-10.272
16.9228,-14.172
16.9328,-11.051
16.9428,-7.463
16.9528,-9.234
16.9628,-4.783
16.9728,-1.203
16.9828,-3.437
16.9928,-4.235
17.0028,-1.024
17.0128,3.161
17.0228,7.656
17.0328,4.943
17.0428,7.704
17.0528,9.380
17.0628,7.504
17.0728,8.306
17.0828,14.941
17.0928,10.763
17.1029,17.307
17.1129,18.190
17.1229,18.080
17.1329,16.187
17.1429,21.850
17.1529,20.854
17.1629,19.644
17.1729,22.166
17.1829,24.964
17.1929,23.003
17.2029,23.160
17.2129,20.872
17.2229,22.233
17.2329,25.507
17.2429,22.252
17.2529,23.364
17.2629,25.881
17.2729,26.983
17.2829,20.720
17.2929,24.954
17.3029,22.702
17.3129,20.562
17.3229,20.004
17.3329,23.914
17.3429,18.570
17.3529,18.733
17.3629,20.940
17.3729,17.874
17.3829,15.955
17.3929,15.220
17.4029,16.532
17.4129,10.717
17.4229,10.783
17.4329,10.861
17.4429,3.782
17.4529,7.617
17.4629,0.120
17.4729,3.331
17.4829,7.680
17.4929,-0.529
17.5029,-0.204
17.5129,0.244
17.5229,-4.182
17.5329,-7.570
17.5429,-7.282
17.5529,-4.913
17.5629,-12.065
17.5729,-4.035
17.5829,-11.961
17.5929,-12.810
17.6029,-13.522
17.6129,-12.837
17.6229,-15.405
17.6329,-19.026
17.6429,-22.748
17.6529,-19.859
17.6629,-22.985
17.6729,-19.539
17.6829,-19.324
17.6929,-17.404
17.7030,-17.849
17.7130,-23.552
17.7230,-21.843
17.7330,-23.344
17.7430,-25.101
17.7530,-20.570
17.7630,-21.623
17.7730,-22.714
17.7830,-20.682
17.7930,-18.112
17.8030,-21.850
17.8130,-21.509
17.8230,-17.931
17.8330,-21.045
17.8430,-16.005
17.8530,-15.258
17.8630,-13.104
17.8730,-15.390
17.8830,-11.943
17.8930,-12.369
17.9030,-11.196
17.9130,-8.961
17.9230,-9.863
17.9330,-6.155
17.9430,-7.399
17.9530,-8.316
17.9630,-5.744
17.9730,-6.408
17.9830,-2.147
17.9930,0.545
18.0030,0.917
18.0130,2.193
18.0230,-0.361
18.0330,6.022
18.0430,3.140
18.0530,7.932
18.0630,3.704
18.0730,7.679
18.0830,8.804
18.0930,10.521
18.1030,16.115
18.1130,9.849
18.1230,15.699
18.1330,11.703
18.1430,16.435
18.1530,13.650
18.1630,21.290
18.1730,13.225
18.1830,16.003
18.1930,16.858
18.2030,17.282
18.2130,19.904
18.2230,21.007
18.2330,20.692
18.2430,17.982
18.2530,15.480
18.2630,19.742
18.2730,20.300
18.2830,16.993
18.2930,18.469
18.3031,18.226
18.3131,14.446
18.3231,19.256
18.3331,15.852
18.3431,17.760
18.3531,11.666
18.3631,13.785
18.3731,11.417
18.3831,8.905
18.3931,9.804
18.4031,9.812
18.4131,12.104
18.4231,6.692
18.4331,6.332
18.4431,5.072
18.4531,9.558
18.4631,2.632
18.4731,2.003
18.4831,3.164
18.4931,4.378
18.5031,-3.122
18.5131,-4.327
18.5231,-4.098
18.5331,0.868
18.5431,1.897
18.5531,-8.686
18.5631,-6.147
18.5731,-5.062
18.5831,-11.869
18.5931,-6.801
18.6031,-10.440
18.6131,-11.717
18.6231,-12.509
18.6331,-17.136
18.6431,-12.756
18.6531,-15.612
18.6631,-13.235
18.6731,-15.444
18.6831,-16.405
18.6931,-15.864
18.7031,-14.980
18.7131,-18.482
18.7231,-17.272
18.7331,-21.085
18.7431,-19.381
18.7531,-18.403
18.7631,-12.272
18.7731,-14.530
18.7831,-14.287
18.7931,-10.981
18.8031,-10.687
18.8131,-16.761
18.8231,-10.844
18.8331,-11.703
18.8431,-12.196
18.8531,-16.732
18.8631,-12.639
18.8731,-11.723
18.8831,-8.312
18.8931,-8.877
18.9032,-12.169
18.9132,-9.992
18.9232,-8.075
18.9332,-1.148
18.9432,-0.265
18.9532,-8.343
18.9632,-4.534
18.9732,-4.124
18.9832,1.109
18.9932,-3.284
19.0032,-4.285
19.0132,-1.227
19.0232,3.699
19.0332,1.032
19.0432,1.744
19.0532,5.283
19.0632,6.517
19.0732,4.178
19.0832,7.804
19.0932,4.614
19.1032,10.718
19.1132,8.608
19.1232,9.798
19.1332,11.317
19.1432,9.911
19.1532,11.761
19.1632,10.113
19.1732,10.931
19.1832,14.573
19.1932,12.836
19.2032,15.817
19.2132,10.568
19.2232,13.557
19.2332,13.987
19.2432,14.313
19.2532,14.716
19.2632,15.837
19.2732,16.905
19.2832,16.460
19.2932,13.786
19.3032,13.266
19.3132,11.658
19.3232,12.472
19.3332,13.810
19.3432,15.644
19.3532,14.514
19.3632,5.702
19.3732,9.776
19.3832,4.682
19.3932,7.596
19.4032,6.800
19.4132,4.620
19.4232,8.701
19.4332,2.837
19.4432,2.107
19.4532,5.189
19.4632,1.590
19.4732,1.226
19.4832,-0.330
19.4932,0.517
19.5033,4.321
19.5133,1.759
19.5233,-3.487
19.5333,-0.789
19.5433,-0.923
19.5533,-4.632
19.5633,-0.975
19.5733,-4.507
19.5833,-3.610
19.5933,-8.241
19.6033,-11.975
19.6133,-9.586
19.6233,-8.501
19.6333,-11.718
19.6433,-6.808
19.6533,-8.705
19.6633,-9.793
19.6733,-5.607
19.6833,-12.704
19.6933,-7.267
19.7033,-8.152
19.7133,-12.600
19.7233,-12.426
19.7333,-9.545
19.7433,-12.252
19.7533,-9.196
19.7633,-13.578
19.7733,-9.651
19.7833,-12.887
19.7933,-9.864
19.8033,-8.160
19.8133,-10.245
19.8233,-11.935
19.8333,-13.208
19.8433,-9.022
19.8533,-10.286
19.8633,-11.714
19.8733,-5.976
19.8833,-9.290
19.8933,-5.616
19.9033,-2.753
19.9133,-4.548
19.9233,-5.312
19.9333,-5.389
19.9433,-6.952
19.9533,-1.900
19.9633,-2.768
19.9733,1.380
19.9833,2.898
19.9933,0.352
20.0033,-3.557
20.0133,2.068
20.0233,5.210
20.0333,-0.830
20.0433,2.926
20.0533,3.172
20.0633,5.322
20.0733,4.547
20.0833,3.056
20.0933,4.531
20.1034,6.805
20.1134,7.884
20.1234,6.955
20.1334,1.759
20.1434,10.741
20.1534,5.412
20.1634,9.765
20.1734,7.105
20.1834,8.269
20.1934,10.429
20.2034,9.003
20.2134,6.949
20.2234,9.354
20.2334,9.474
20.2434,12.255
20.2534,11.314
20.2634,16.380
20.2734,8.444
20.2834,10.003
20.2934,10.979
20.3034,5.670
20.3134,9.234
20.3234,11.500
20.3334,5.614
20.3434,9.526
20.3534,5.456
20.3634,5.523
20.3734,9.099
20.3834,4.903
20.3934,8.126
20.4034,8.575
20.4134,5.758
20.4234,8.089
20.4334,0.661
20.4434,4.445
20.4534,0.598
20.4634,0.554
20.4734,5.074
20.4834,6.051
20.4934,-1.166
20.5034,2.223
20.5134,-0.409
20.5234,-1.791
20.5334,-2.859
20.5434,-4.870
20.5534,-5.513
20.5634,0.832
20.5734,-3.428
20.5834,-2.441
20.5934,-3.332
20.6034,-8.552
20.6134,-4.060
20.6234,-8.388
20.6334,-9.261
20.6434,-11.720
20.6534,-5.339
20.6634,-0.217
20.6734,-5.302
20.6834,-12.003
20.6934,-5.577
20.7035,-10.220
20.7135,-9.988
20.7235,-8.826
20.7335,-8.964
20.7435,-12.326
20.7535,-8.738
20.7635,-8.496
20.7735,-8.307
20.7835,-13.912
20.7935,-8.182
20.8035,-9.647
20.8135,-5.879
20.8235,-4.345
20.8335,-9.640
20.8435,-1.510
20.8535,-7.780
20.8635,-2.689
20.8735,-6.212
20.8835,-3.907
20.8935,-5.426
20.9035,-6.708
20.9135,-4.289
20.9235,-3.459
20.9335,-5.372
20.9435,-4.349
20.9535,-4.474
20.9635,-2.108
20.9735,3.163
20.9835,-1.162
20.9935,5.816
21.0035,1.047
21.0135,-2.907
21.0235,-0.878
21.0335,4.040
21.0435,5.973
21.0535,0.910
21.0635,1.562
21.0735,1.421
21.0835,6.878
21.0935,4.012
21.1035,7.511
21.1135,3.448
21.1235,5.148
21.1335,4.047
21.1435,0.828
21.1535,9.365
21.1635,8.558
21.1735,7.145
21.1835,6.661
21.1935,1.908
21.2035,5.168
21.2135,8.920
21.2235,3.586
21.2335,5.782
21.2435,7.052
21.2535,6.376
21.2635,6.439
21.2735,8.975
21.2835,11.227
21.2935,6.100
21.3036,5.805
21.3136,7.581
21.3236,11.723
21.3336,8.492
21.3436,4.954
21.3536,4.395
21.3636,8.805
21.3736,5.398
21.3836,8.012
21.3936,1.771
21.4036,0.503
21.4136,6.058
21.4236,6.876
21.4336,2.933
21.4436,3.277
21.4536,0.949
21.4636,-0.349
21.4736,-1.546
21.4836,-0.932
21.4936,-4.953
21.5036,3.671
21.5136,-0.918
21.5236,-2.840
21.5336,-3.632
21.5436,-0.081
21.5536,-3.100
21.5636,-4.293
21.5736,-2.788
21.5836,0.861
21.5936,-4.674
21.6036,-3.863
21.6136,-2.353
21.6236,-0.154
21.6336,-4.241
21.6436,-8.444
21.6536,-3.054
21.6636,-4.634
21.6736,-2.774
21.6836,-7.672
21.6936,-7.242
21.7036,-9.310
21.7136,-5.485
21.7236,-4.930
21.7336,-7.939
21.7436,-7.211
21.7536,-5.772
21.7636,-5.868
21.7736,-6.141
21.7836,-11.175
21.7936,-3.243
21.8036,-5.335
21.8136,-3.979
21.8236,-4.618
21.8336,-5.482
21.8436,-4.090
21.8536,-5.864
21.8636,-9.489
21.8736,-1.824
21.8836,-5.504
21.8936,-3.241
21.9037,0.243
21.9137,-1.781
21.9237,-2.993
21.9337,-3.657
21.9437,-0.308
21.9537,-7.170
21.9637,-1.139
21.9737,-0.119
21.9837,-4.867
21.9937,-1.967
22.0037,-2.008
22.0137,-3.064
22.0237,1.411
22.0337,2.026
22.0437,-2.188
22.0537,0.961
22.0637,1.957
22.0737,3.940
22.0837,-0.916
22.0937,0.078
22.1037,5.350
22.1137,5.868
22.1237,7.653
22.1337,4.906
22.1437,1.610
22.1537,3.760
22.1637,3.993
22.1737,5.415
22.1837,7.015
22.1937,8.096
22.2037,6.596
22.2137,3.660
22.2237,8.634
22.2337,7.953
22.2437,10.321
22.2537,7.401
22.2637,2.657
22.2737,9.955
22.2837,2.858
22.2937,2.875
22.3037,1.405
22.3137,3.330
22.3237,5.044
22.3337,10.448
22.3437,7.057
22.3537,5.865
22.3637,4.061
22.3737,5.558
22.3837,1.767
22.3937,1.269
22.4037,0.150
22.4137,1.035
22.4237,4.645
22.4337,-0.623
22.4437,6.505
22.4537,1.781
22.4637,0.592
22.4737,2.370
22.4837,-0.074
22.4937,0.479
22.5038,0.048
22.5138,-2.447
22.5238,-0.662
22.5338,-2.676
22.5438,-2.092
22.5538,-0.970
22.5638,2.703
22.5738,-2.572
22.5838,-3.450
22.5938,0.634
22.6038,-0.968
22.6138,-1.145
22.6238,-3.093
22.6338,1.898
22.6438,-5.470
22.6538,-1.876
22.6638,-6.785
22.6738,-4.561
22.6838,-3.935
22.6938,-4.173
22.7038,-2.583
22.7138,-4.575
22.7238,-0.274
22.7338,-4.937
22.7438,-3.974
22.7538,-5.801
22.7638,-1.129
22.7738,-6.609
22.7838,-4.411
22.7938,-6.466
22.8038,-4.117
22.8138,-2.509
22.8238,-5.379
22.8338,-3.514
22.8438,-5.969
22.8538,-2.110
22.8638,-5.895
22.8738,-1.473
22.8838,-2.907
22.8938,-4.329
22.9038,-7.897
22.9138,-7.732
22.9238,-5.621
22.9338,-1.601
22.9438,0.062
22.9538,-0.557
22.9638,0.594
22.9738,-4.843
22.9838,-0.094
22.9938,-2.428
23.0038,-0.538
23.0138,2.223
23.0238,2.285
23.0338,0.459
23.0438,0.389
23.0538,2.116
23.0638,2.096
23.0738,0.920
23.0838,-1.796
23.0938,3.265
23.1039,0.334
23.1139,3.722
23.1239,6.377
23.1339,-0.190
23.1439,5.412
23.1539,1.810
23.1639,3.147
23.1739,5.894
23.1839,2.046
23.1939,5.796
23.2039,7.821
23.2139,2.720
23.2239,2.615
23.2339,4.392
23.2439,0.026
23.2539,6.066
23.2639,5.327
23.2739,8.691
23.2839,3.968
23.2939,-0.650
23.3039,2.181
23.3139,3.021
23.3239,8.285
23.3339,4.339
23.3439,7.680
23.3539,6.088
23.3639,-2.220
23.3739,4.146
23.3839,-1.330
23.3939,2.072
23.4039,4.467
23.4139,1.497
23.4239,-0.391
23.4339,1.690
23.4439,-0.706
23.4539,4.325
23.4639,-2.239
23.4739,-1.896
23.4839,-4.359
23.4939,-3.171
23.5039,0.111
23.5139,1.788
23.5239,-1.646
23.5339,-0.912
23.5439,-2.686
23.5539,-1.611
23.5639,-0.504
23.5739,0.528
23.5839,-7.894
23.5939,-1.906
23.6039,-2.228
23.6139,-0.676
23.6239,-5.248
23.6339,-0.547
23.6439,-4.791
23.6539,-2.835
23.6639,0.432
23.6739,-0.247
23.6839,-1.063
23.6939,-1.832
23.7040,-1.353
23.7140,-1.228
23.7240,-2.729
23.7340,-4.518
23.7440,-2.816
23.7540,-2.250
23.7640,-2.278
23.7740,-1.809
23.7840,-1.678
23.7940,-4.358
23.8040,-0.336
23.8140,-0.565
23.8240,-4.961
23.8340,-1.919
23.8440,-8.900
23.8540,-4.185
23.8640,-3.758
23.8740,-7.439
23.8840,-1.308
23.8940,-0.262
23.9040,-3.070
23.9140,1.292
23.9240,2.466
23.9340,-5.194
23.9440,-3.430
23.9540,-2.423
23.9640,0.914
23.9740,-1.160
23.9840,3.069
23.9940,3.976
24.0040,-1.964
24.0140,-2.431
24.0240,1.690
24.0340,-1.376
24.0440,-0.570
24.0540,-0.695
24.0640,-4.976
24.0740,4.838
24.0840,0.850
24.0940,5.593
24.1040,2.568
24.1140,-1.824
24.1240,4.625
24.1340,-1.467
24.1440,3.423
24.1540,2.122
24.1640,1.960
24.1740,1.473
24.1840,1.591
24.1940,-0.292
24.2040,7.418
24.2140,4.157
24.2240,1.536
24.2340,0.128
24.2440,4.788
24.2540,1.314
24.2640,6.058
24.2740,3.681
24.2840,7.481
24.2940,2.393
24.3041,0.659
24.3141,4.377
24.3241,1.135
24.3341,4.981
24.3441,1.033
24.3541,3.559
24.3641,6.003
24.3741,3.023
24.3841,0.302
24.3941,4.209
24.4041,3.649
24.4141,-0.213
24.4241,-1.325
24.4341,0.017
24.4441,3.325
24.4541,0.271
24.4641,-0.879
24.4741,-0.423
24.4841,4.635
24.4941,1.868
24.5041,3.264
24.5141,1.557
24.5241,-1.799
24.5341,-0.172
24.5441,0.063
24.5541,-0.058
24.5641,-2.025
24.5741,0.500
24.5841,-1.050
24.5941,-0.308
24.6041,-0.218
24.6141,-0.641
24.6241,-6.184
24.6341,0.512
24.6441,-3.742
24.6541,1.311
24.6641,0.873
24.6741,-1.820
24.6841,-0.449
24.6941,-3.733
24.7041,0.798
24.7141,-6.217
24.7241,-5.071
24.7341,-0.842
24.7441,-2.765
24.7541,-0.716
24.7641,0.840
24.7741,-7.255
24.7841,-1.039
24.7941,-4.072
24.8041,0.672
24.8141,-3.441
24.8241,0.512
24.8341,-2.722
24.8441,-1.794
24.8541,-3.705
24.8641,-3.599
24.8741,-0.068
24.8841,-6.137
24.8941,-2.847
24.9042,-5.351
24.9142,-1.280
24.9242,-0.924
24.9342,-1.607
24.9442,-0.031
24.9542,-2.033
24.9642,-6.452
24.9742,-0.311
24.9842,-0.272
24.9942,2.847
25.0042,1.544
25.0142,4.345
25.0242,2.359
25.0342,0.472
25.0442,-0.734
25.0542,0.844
25.0642,-0.063
25.0742,1.608
25.0842,3.481
25.0942,1.956
25.1042,-1.836
25.1142,2.155
25.1242,6.428
25.1342,1.608
25.1442,5.052
25.1542,2.643
25.1642,0.535
25.1742,0.896
25.1842,2.810
25.1942,2.325
25.2042,0.369
25.2142,0.099
25.2242,0.841
25.2342,4.345
25.2442,1.968
25.2542,3.431
25.2642,1.555
25.2742,-1.623
25.2842,0.538
25.2942,5.983
25.3042,2.041
25.3142,-0.970
25.3242,5.445
25.3342,2.770
25.3442,2.322
25.3542,-3.504
25.3642,2.435
25.3742,1.645
25.3842,1.722
25.3942,-2.110
25.4042,1.825
25.4142,4.185
25.4242,-0.050
25.4342,-0.977
25.4442,-0.058
25.4542,1.711
25.4642,1.152
25.4742,-1.940
25.4842,0.507
25.4942,-0.870
25.5043,2.849
25.5143,-1.434
25.5243,1.981
25.5343,-0.026
25.5443,-1.980
25.5543,-0.971
25.5643,-0.977
25.5743,-0.772
25.5843,0.069
25.5943,-2.506
25.6043,-1.157
25.6143,-6.548
25.6243,-4.839
25.6343,2.092
25.6443,-2.195
25.6543,-1.559
25.6643,-5.584
25.6743,-2.645
25.6843,0.721
25.6943,-2.604
25.7043,-1.558
25.7143,-3.425
25.7243,-6.445
25.7343,-5.559
25.7443,-1.336
25.7543,1.182
25.7643,-2.881
25.7743,-2.863
25.7843,0.095
25.7943,-1.188
25.8043,-3.497
25.8143,-4.985
25.8243,-0.100
25.8343,-3.532
25.8443,-1.550
25.8543,-5.093
25.8643,-1.207
25.8743,-3.531
25.8843,1.694
25.8943,-0.223
25.9043,2.548
25.9143,-6.119
25.9243,-2.947
25.9343,3.464
25.9443,0.432
25.9543,-1.201
25.9643,1.247
25.9743,-3.518
25.9843,-0.526
25.9943,0.090
26.0043,1.032
26.0143,0.888
26.0243,1.852
26.0343,0.024
26.0443,0.246
26.0543,-2.390
26.0643,0.972
26.0743,0.819
26.0843,1.173
26.0943,-0.718
26.1044,-1.858
26.1144,5.002
26.1244,-0.726
26.1344,4.147
26.1444,0.224
26.1544,1.142
26.1644,-1.257
26.1744,0.289
26.1844,6.618
26.1944,-4.875
26.2044,2.452
26.2144,-2.356
26.2244,6.001
26.2344,-1.709
26.2444,-2.689
26.2544,3.168
26.2644,-0.213
26.2744,3.037
26.2844,2.063
26.2944,2.548
26.3044,3.544
26.3144,5.314
26.3244,-3.717
26.3344,1.151
26.3444,3.243
26.3544,0.361
26.3644,-0.342
26.3744,-4.704
26.3844,-1.413
26.3944,1.441
26.4044,2.129
26.4144,2.571
26.4244,4.970
26.4344,0.984
26.4444,1.094
26.4544,3.871
26.4644,-1.033
26.4744,-1.331
26.4844,0.427
26.4944,-1.929
26.5044,-0.815
26.5144,-0.287
26.5244,-0.721
26.5344,0.690
26.5444,-1.166
26.5544,-0.555
26.5644,-2.947
26.5744,1.423
26.5844,-0.509
26.5944,-2.903
26.6044,-1.734
26.6144,-2.260
26.6244,-0.159
26.6344,-3.105
26.6444,-2.878
26.6544,-2.403
26.6644,-5.008
26.6744,-1.309
26.6844,1.110
26.6944,-3.779
26.7045,-0.658
26.7145,0.283
26.7245,0.860
26.7345,-2.503
26.7445,1.961
26.7545,-1.296
26.7645,-2.059
26.7745,-4.244
26.7845,1.266
26.7945,-1.336
26.8045,-0.578
26.8145,1.253
26.8245,-0.199
26.8345,0.115
26.8445,-3.045
26.8545,-3.164
26.8645,-5.704
26.8745,-3.820
26.8845,-0.517
26.8945,4.337
26.9045,-1.094
26.9145,-1.613
26.9245,-3.758
26.9345,-2.748
26.9445,7.186
26.9545,1.069
26.9645,-2.046
26.9745,2.616
26.9845,2.561
26.9945,1.406
27.0045,3.201
27.0145,4.184
27.0245,6.335
27.0345,0.192
27.0445,-2.171
27.0545,-4.713
27.0645,-1.309
27.0745,3.096
27.0845,2.024
27.0945,-1.302
27.1045,2.248
27.1145,-0.014
27.1245,-0.297
27.1345,6.124
27.1445,1.613
27.1545,-1.699
27.1645,-1.385
27.1745,2.462
27.1845,3.615
27.1945,-0.268
27.2045,3.269
27.2145,-0.104
27.2245,-0.051
27.2345,3.372
27.2445,1.108
27.2545,1.437
27.2645,0.396
27.2745,0.801
27.2845,4.146
27.2945,-0.355
27.3046,2.116
27.3146,7.830
27.3246,-1.073
27.3346,3.306
27.3446,1.289
27.3546,-0.675
27.3646,-0.479
27.3746,-0.178
27.3846,1.470
27.3946,4.256
27.4046,4.341
27.4146,3.426
27.4246,2.284
27.4346,-3.811
27.4446,1.629
27.4546,-1.237
27.4646,5.865
27.4746,-3.868
27.4846,0.094
27.4946,-3.006
27.5046,-2.548
27.5146,1.811
27.5246,0.695
27.5346,0.599
27.5446,0.635
27.5546,-1.017
27.5646,-3.399
27.5746,-1.817
27.5846,0.200
27.5946,3.182
27.6046,0.833
27.6146,1.720
27.6246,-3.253
27.6346,2.892
27.6446,-1.269
27.6546,-7.077
27.6646,-1.687
27.6746,-2.448
27.6846,2.489
27.6946,-7.086
27.7046,-3.931
27.7146,1.725
27.7246,-1.007
27.7346,2.578
27.7446,-2.113
27.7546,1.332
27.7646,1.369
27.7746,-1.399
27.7846,-4.280
27.7946,2.249
27.8046,1.176
27.8146,2.105
27.8246,1.038
27.8346,-0.845
27.8446,3.296
27.8546,-0.577
27.8646,1.848
27.8746,-0.111
27.8846,1.796
27.8946,0.357
27.9047,-0.668
27.9147,-0.977
27.9247,3.166
27.9347,4.325
27.9447,-1.117
27.9547,-2.743
27.9647,4.168
27.9747,-3.716
27.9847,-2.063
27.9947,-2.037
28.0047,0.100
28.0147,-2.433
28.0247,0.989
28.0347,-0.746
28.0447,1.075
28.0547,-1.272
28.0647,-1.278
28.0747,0.034
28.0847,-1.191
28.0947,-2.688
28.1047,-1.898
28.1147,0.701
28.1247,-0.156
28.1347,-1.299
28.1447,-4.375
28.1547,0.010
28.1647,-0.216
28.1747,2.300
28.1847,3.968
28.1947,2.497
28.2047,4.433
28.2147,1.638
28.2247,2.663
28.2347,3.215
28.2447,3.338
28.2547,-0.451
28.2647,-2.144
28.2747,-0.481
28.2847,2.017
28.2947,3.025
28.3047,-0.173
28.3147,-1.496
28.3247,2.960
28.3347,0.037
28.3447,3.988
28.3547,1.299
28.3647,-2.723
28.3747,-0.070
28.3847,-0.947
28.3947,1.891
28.4047,7.942
28.4147,1.814
28.4247,2.169
28.4347,-1.823
28.4447,4.329
28.4547,1.871
28.4647,-2.531
28.4747,-0.192
28.4847,-0.115
28.4947,0.605
28.5048,-1.275
28.5148,-2.133
28.5248,2.375
28.5348,-1.008
28.5448,-4.617
28.5548,1.083
28.5648,-4.359
28.5748,-3.872
28.5848,3.848
28.5948,2.612
28.6048,-3.265
28.6148,-2.545
28.6248,-2.219
28.6348,-3.970
28.6448,-0.970
28.6548,2.193
28.6648,-3.683
28.6748,5.972
28.6848,-1.170
28.6948,-3.977
28.7048,-1.473
28.7148,-1.835
28.7248,-2.302
28.7348,0.917
28.7448,2.442
28.7548,-0.814
28.7648,-0.578
28.7748,2.255
28.7848,-1.043
28.7948,-1.087
28.8048,1.567
28.8148,1.936
28.8248,-0.848
28.8348,-4.033
28.8448,-2.052
28.8548,-2.354
28.8648,-0.340
28.8748,5.723
28.8848,1.403
28.8948,1.491
28.9048,0.827
28.9148,1.071
28.9248,-0.517
28.9348,-2.267
28.9448,-1.849
28.9548,2.275
28.9648,-3.411
28.9748,-1.259
28.9848,-0.886
28.9948,-5.019
29.0048,-3.553
29.0148,-0.021
29.0248,-1.674
29.0348,0.182
29.0448,2.824
29.0548,-2.415
29.0648,0.451
29.0748,-0.314
29.0848,-0.428
29.0948,2.005
29.1049,-5.014
29.1149,-3.549
29.1249,0.497
29.1349,-1.832
29.1449,1.031
29.1549,2.850
29.1649,-1.685
29.1749,-3.793
29.1849,1.120
29.1949,1.448
29.2049,-2.594
29.2149,3.959
29.2249,2.426
29.2349,-0.129
29.2449,2.806
29.2549,0.796
29.2649,-2.931
29.2749,4.486
29.2849,-1.542
29.2949,-1.995
29.3049,1.002
29.3149,5.360
29.3249,1.447
29.3349,4.422
29.3449,-5.501
29.3549,0.530
29.3649,0.233
29.3749,0.365
29.3849,0.991
29.3949,-2.407
29.4049,3.378
29.4149,1.456
29.4249,0.660
29.4349,3.885
29.4449,3.964
